date,game_id,home,away
2015-12-02,400809408,Duke,Indiana
2015-12-02,400809409,Michigan State,Louisville
2015-12-02,400809410,Illinois,Notre Dame
2015-12-02,400809411,Syracuse,Wisconsin
2015-12-02,400809412,Iowa,Florida State
2015-12-02,400809413,Boston College,Penn State
2015-12-02,400814243,Coastal Carolina,Auburn
2015-12-02,400816757,Utah,BYU
2015-12-02,400816804,UConn,Sacred Heart
2015-12-02,400816826,Texas A&M,Florida Gulf Coast
2015-12-02,400816886,Towson,George Mason
2015-12-02,400816979,Oklahoma State,Tulsa
2015-12-02,400817071,Denver,Wyoming
2015-12-02,400817210,Air Force,The Citadel
2015-12-02,400817366,Brown,Central Connecticut
2015-12-02,400817394,Kennesaw State,Florida A&M
2015-12-02,400817481,UC Davis,Sacramento State
2015-12-02,400817763,Houston,Murray State
2015-12-02,400818913,Washington State,Gonzaga
2015-12-02,400820363,Tulane,New Orleans
2015-12-02,400820610,Cincinnati,Butler
2015-12-02,400820680,George Washington,Seton Hall
2015-12-02,400823016,Maine,Army
2015-12-02,400823062,New Mexico State,UTEP
2015-12-02,400823385,Dartmouth,Vermont
2015-12-02,400825507,Bucknell,Columbia
2015-12-02,400825534,Clemson,South Carolina Upstate
2015-12-02,400825546,Wagner,Morgan State
2015-12-02,400825568,Temple,Fairleigh Dickinson
2015-12-02,400825754,La Salle,Hofstra
2015-12-02,400825762,Rhode Island,Holy Cross
2015-12-02,400827472,Providence,Hartford
2015-12-02,400827737,Middle Tennessee,VCU
2015-12-02,400827742,TCU,SMU
2015-12-02,400827754,UIC,DePaul
2015-12-02,400827759,Marquette,Grambling
2015-12-02,400827831,Idaho,CSU Bakersfield
2015-12-02,400830133,Oregon State,Loyola Marymount
2015-12-02,400830182,Baylor,Prairie View A&M
2015-12-02,400830548,Portland State,Portland
2015-12-02,400830677,Vanderbilt,Detroit Mercy
2015-12-02,400830776,LSU,North Florida
2015-12-02,400830810,Houston Baptist,Rice
2015-12-02,400831693,Texas Tech,Sam Houston State
2015-12-02,400833150,Savannah St,Georgia Southern
2015-12-02,400833183,Texas State,UTSA
2015-12-02,400833384,Charleston Southern,Winthrop
2015-12-02,400833406,Presbyterian,Gardner-Webb
2015-12-02,400835659,Saint Louis,Morehead State
2015-12-02,400840085,Bowling Green,UMBC
2015-12-02,400840137,Jacksonville,Florida Memorial
2015-12-02,400840318,Fordham,St. John's
2015-12-02,400840812,High Point,Longwood
2015-12-02,400840893,UMass,Boston University
2015-12-02,400841120,Lafayette,St. Francis (BKN)
2015-12-02,400841187,UNC Wilmington,Coker
2015-12-02,400841191,Northeastern,Harvard
2015-12-02,400841563,Hawai'i,Arkansas-Pine Bluff
2015-12-02,400841645,Colorado,Ft. Lewis
2015-12-02,400841829,Akron,Coppin State
2015-12-02,400841897,Buffalo,St. Bonaventure
2015-12-02,400842103,Northern Illinois,Chicago State
2015-12-02,400842116,Toledo,Cleveland State
2015-12-02,400842577,Rider,Saint Peter's
2015-12-02,400843568,Youngstown St,Robert Morris
2015-12-02,400843630,Yale,Bryant
2015-12-02,400843634,Northern Arizona,Hampton
2015-12-02,400843708,Norfolk State,Mercy
2015-12-02,400844522,Southern Illinois,SE Missouri St
2015-12-02,400844936,Tennessee Tech,East Tennessee State
2015-12-02,400844970,St. Francis (PA),Lehigh
2015-12-02,400844983,Mercer,Hiwassee College
2015-12-02,400845042,VMI,Central Pennsylvania College
2015-12-02,400845404,Boise State,Willamette
2015-12-02,400845436,San José St,Antelope Valley
2015-12-02,400845472,Texas A&M-CC,Austin Peay
2015-12-02,400846767,San Diego,Bethesda
2015-12-02,400847028,Mississippi State,Texas Southern
2015-12-02,400847078,Lamar,UT Rio Grande Valley
2015-12-02,400847287,South Dakota State,Wayne State (NE)
