player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Groce,F,21,1,3,0,1,1,1,1,1,2,0,1,0,2,3,3,TRUE,2019-11-24,North Carolina A&T,N
B. Toure,C,27,2,5,0,0,2,3,0,2,2,0,2,1,3,5,6,TRUE,2019-11-24,North Carolina A&T,N
N. Morgan,G,40,3,11,3,7,3,3,0,5,5,3,3,0,4,1,12,TRUE,2019-11-24,North Carolina A&T,N
Y. Montero,G,31,2,7,0,1,6,9,0,2,2,2,3,0,4,1,10,TRUE,2019-11-24,North Carolina A&T,N
D. Spottsville,G,19,1,1,0,0,1,2,0,2,2,0,1,0,4,2,3,TRUE,2019-11-24,North Carolina A&T,N
J. King,F,13,0,0,0,0,0,0,1,3,4,0,0,0,0,4,0,FALSE,2019-11-24,North Carolina A&T,N
C. Barnes,G,16,1,3,0,1,2,2,0,2,2,1,0,0,1,1,4,FALSE,2019-11-24,North Carolina A&T,N
S. Dillard,G,19,3,5,0,1,6,9,1,2,3,0,0,0,1,1,12,FALSE,2019-11-24,North Carolina A&T,N
C. James,G,14,3,4,1,1,1,2,1,1,2,0,0,0,0,1,8,FALSE,2019-11-24,North Carolina A&T,N
TEAM,NA,NA,16,39,4,12,22,31,5,24,29,6,10,1,20,19,58,FALSE,2019-11-24,North Carolina A&T,N
