player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Parrish,F,19,0,2,0,0,0,0,3,1,4,0,0,0,0,0,0,TRUE,2006-11-25,Murray State,A
J. Brock,F,2,0,1,0,0,1,2,1,0,1,0,0,0,0,1,1,TRUE,2006-11-25,Murray State,A
B. Jolliff,F,5,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,TRUE,2006-11-25,Murray State,A
B. CatchingsB,F,27,3,12,1,3,1,1,1,2,3,0,0,0,0,4,8,TRUE,2006-11-25,Murray State,A
J. Byrne,C,26,1,5,0,1,0,0,2,3,5,1,1,0,0,3,2,TRUE,2006-11-25,Murray State,A
O. Cisse,C,21,4,5,0,0,2,4,1,5,6,0,0,1,2,2,10,FALSE,2006-11-25,Murray State,A
M. Robinson,G,35,1,5,1,4,1,2,0,5,5,6,1,0,2,3,4,FALSE,2006-11-25,Murray State,A
G. Myers-Kyles,G,10,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,FALSE,2006-11-25,Murray State,A
R. Martin,G,34,8,13,3,6,2,2,0,3,3,0,0,0,1,2,21,FALSE,2006-11-25,Murray State,A
J. Anthony,G,6,0,1,0,0,2,2,0,0,0,0,0,0,1,1,2,FALSE,2006-11-25,Murray State,A
J. Willhite,G,15,1,4,0,0,0,0,0,3,3,2,0,0,4,1,2,FALSE,2006-11-25,Murray State,A
TEAM,NA,NA,18,51,5,15,9,13,10,26,36,10,2,2,11,17,50,FALSE,2006-11-25,Murray State,A
