player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Bauer,F,27,1,4,0,1,2,2,1,4,5,0,1,0,0,1,4,TRUE,2010-11-17,George Washington,N
M. WatsonM,C,10,1,1,0,0,0,0,1,0,1,1,0,0,3,5,2,TRUE,2010-11-17,George Washington,N
S. Prescott,G,29,2,10,1,5,2,3,0,1,1,3,0,1,4,2,7,TRUE,2010-11-17,George Washington,N
D. Goodwin,G,8,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,TRUE,2010-11-17,George Washington,N
J. Bowie,G,34,2,7,1,5,0,1,1,3,4,2,0,1,1,4,5,TRUE,2010-11-17,George Washington,N
R. Johnson,F,16,3,6,0,1,0,0,1,1,2,1,0,0,1,1,6,FALSE,2010-11-17,George Washington,N
P. Prinsloo,F,12,1,1,1,1,0,0,0,1,1,0,0,0,0,5,3,FALSE,2010-11-17,George Washington,N
R.J. Hall,G,4,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,FALSE,2010-11-17,George Washington,N
D. Price,G,12,1,3,1,3,1,2,0,1,1,3,1,0,0,0,4,FALSE,2010-11-17,George Washington,N
A. Alexis,G,20,3,7,0,3,7,7,1,8,9,1,1,0,2,3,13,FALSE,2010-11-17,George Washington,N
C. Rusin,G,28,5,10,3,7,2,2,0,0,0,0,0,0,0,1,15,FALSE,2010-11-17,George Washington,N
TEAM,NA,NA,19,51,7,28,14,17,5,23,28,13,4,2,13,22,59,FALSE,2010-11-17,George Washington,N
