player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4702111,K. Scott,23,6,10,0,0,4,4,4,3,7,1,0,0,0,4,16,Presbyterian,Longwood,TRUE,TRUE,2025-01-02,H
5175672,C. Parrish,28,1,4,1,4,2,2,1,3,4,3,0,0,2,1,5,Presbyterian,Longwood,TRUE,TRUE,2025-01-02,H
5175671,K. Mincy,37,4,14,1,5,6,9,0,2,2,3,1,0,4,1,15,Presbyterian,Longwood,TRUE,TRUE,2025-01-02,H
4702775,J. Harvey,23,2,9,0,6,0,0,0,2,2,1,1,0,2,4,4,Presbyterian,Longwood,TRUE,TRUE,2025-01-02,H
4702196,K. Stewart,29,5,8,0,2,3,5,1,8,9,1,1,1,2,3,13,Presbyterian,Longwood,TRUE,TRUE,2025-01-02,H
5107524,J. Peterson,17,2,4,0,0,2,4,5,3,8,1,0,2,1,3,6,Presbyterian,Longwood,TRUE,FALSE,2025-01-02,H
5241606,T. Wilson,11,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,Presbyterian,Longwood,TRUE,FALSE,2025-01-02,H
5241602,I. King,22,2,4,1,2,4,4,2,4,6,0,0,0,1,3,9,Presbyterian,Longwood,TRUE,FALSE,2025-01-02,H
5107522,Q. Pettaway,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Presbyterian,Longwood,TRUE,FALSE,2025-01-02,H
NA,TEAM,NA,22,54,3,20,21,28,14,29,43,10,3,3,13,20,68,Presbyterian,Longwood,TRUE,FALSE,2025-01-02,H
