player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Horner,F,27,6,10,2,4,1,2,0,5,5,0,3,1,1,2,15,TRUE,2009-11-21,Austin Peay,N
T. Smith,F,32,7,12,0,0,2,2,3,4,7,1,1,0,2,4,16,TRUE,2009-11-21,Austin Peay,N
S. Wood,F,29,3,7,2,6,2,2,0,1,1,2,1,0,0,1,10,TRUE,2009-11-21,Austin Peay,N
J. Davis,F,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2009-11-21,Austin Peay,N
C.J. WilliamsC,F,20,2,4,0,0,0,0,0,2,2,1,0,0,1,2,4,TRUE,2009-11-21,Austin Peay,N
D. Painter,C,12,2,4,0,0,2,3,2,0,2,0,1,1,0,2,6,FALSE,2009-11-21,Austin Peay,N
J. Vandenberg,C,9,1,2,0,0,0,0,2,2,4,0,0,1,0,1,2,FALSE,2009-11-21,Austin Peay,N
J. Gonzalez,G,34,3,10,0,4,0,1,0,4,4,8,2,0,5,2,6,FALSE,2009-11-21,Austin Peay,N
J. Mays,G,26,2,8,2,4,1,2,0,1,1,4,2,0,1,3,7,FALSE,2009-11-21,Austin Peay,N
TEAM,NA,NA,26,58,6,18,8,12,9,20,29,16,10,3,11,17,66,FALSE,2009-11-21,Austin Peay,N
