player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Lasher,F,27,4,12,3,7,0,0,2,6,8,3,2,1,2,1,11,TRUE,2016-03-10,SE Louisiana,N
C. Stetler,C,19,2,5,0,1,2,4,1,3,4,2,0,0,1,3,6,TRUE,2016-03-10,SE Louisiana,N
A. Odunsi,G,32,4,10,0,3,12,12,2,7,9,3,0,0,3,0,20,TRUE,2016-03-10,SE Louisiana,N
J. Stickler,G,19,0,5,0,5,0,0,1,0,1,2,0,0,1,2,0,TRUE,2016-03-10,SE Louisiana,N
C. Crayton,G,24,2,6,2,4,0,0,3,1,4,1,0,0,0,5,6,TRUE,2016-03-10,SE Louisiana,N
A. Fountain,F,14,1,4,0,0,2,2,0,0,0,2,0,0,1,1,4,FALSE,2016-03-10,SE Louisiana,N
I. Robinson,C,20,1,2,0,0,0,2,3,9,12,1,0,6,0,2,2,FALSE,2016-03-10,SE Louisiana,N
S. O'Suji,G,8,0,0,0,0,0,0,1,0,1,1,1,0,2,1,0,FALSE,2016-03-10,SE Louisiana,N
A. Cantwell,G,21,5,11,5,9,0,0,0,2,2,2,1,0,1,0,15,FALSE,2016-03-10,SE Louisiana,N
R. Chukwujekwu,G,16,4,6,1,3,0,0,1,0,1,1,0,0,1,2,9,FALSE,2016-03-10,SE Louisiana,N
TEAM,NA,NA,23,61,11,32,16,20,15,32,47,18,4,7,12,17,73,FALSE,2016-03-10,SE Louisiana,N
