play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,18,0.5,0.5,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
2,1,19:42,2382,2382,Paul Garnica made Three Point Jumper.  Assisted by Connor Osborne.,0,3,-3,20,0.43361032914583714,0.43361032914583714,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
3,1,19:22,2362,2362,Seth Tuttle Turnover.,0,3,-3,2,0.43297657689473573,0.43297657689473573,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
4,1,19:20,2360,2360,Tim Huskisson Steal.,0,3,-3,19,0.4329127569306653,0.4329127569306653,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
5,1,19:01,2341,2341,Paul Garnica missed Layup.,0,3,-3,0,0.43230264961455184,0.43230264961455184,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
6,1,19:01,2341,2341,Jake Koch Defensive Rebound.,0,3,-3,22,0.43230264961455184,0.43230264961455184,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
7,1,18:39,2319,2319,Deon Mitchell made Three Point Jumper.  Assisted by Anthony James.,3,3,0,13,0.5,0.5,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
8,1,18:26,2306,2306,Connor Osborne missed Layup.,3,3,0,0,0.5,0.5,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
9,1,18:26,2306,2306,Seth Tuttle Block.,3,3,0,4,0.5,0.5,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
10,1,18:22,2302,2302,Jake Koch Defensive Rebound.,3,3,0,7,0.5,0.5,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
11,1,18:15,2295,2295,Deon Mitchell made Three Point Jumper.  Assisted by Jake Koch.,6,3,3,22,0.5692004269661427,0.5692004269661427,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
12,1,17:53,2273,2273,Tate Unruh missed Jumper.,6,3,3,0,0.5699305765631278,0.5699305765631278,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
13,1,17:53,2273,2273,Tate Unruh Offensive Rebound.,6,3,3,3,0.5699305765631278,0.5699305765631278,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
14,1,17:50,2270,2270,Tate Unruh missed Jumper.,6,3,3,0,0.5700306384331116,0.5700306384331116,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
15,1,17:50,2270,2270,Tate Unruh Offensive Rebound.,6,3,3,2,0.5700306384331116,0.5700306384331116,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
16,1,17:48,2268,2268,Foul on Seth Tuttle,6,3,3,0,0.5700974089447075,0.5700974089447075,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
17,1,17:48,2268,2268,Tate Unruh made Free Throw.,6,4,2,0,0.5469031240173988,0.5469031240173988,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
18,1,17:48,2268,2268,Tate Unruh made Free Throw.,6,5,1,27,0.523503381418564,0.523503381418564,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
19,1,17:21,2241,2241,Anthony James missed Three Point Jumper.,6,5,1,0,0.5238108181357399,0.5238108181357399,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
20,1,17:21,2241,2241,Connor Osborne Defensive Rebound.,6,5,1,13,0.5238108181357399,0.5238108181357399,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
21,1,17:08,2228,2228,Mike Proctor Turnover.,6,5,1,0,0.5239598284409085,0.5239598284409085,Northern Iowa,Northern Colorado,6,6,NA,313242460,2011-11-20
