player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Varnado,F,24,2,5,0,0,4,4,2,7,9,1,0,4,1,1,8,TRUE,2009-12-22,Centenary,H
K. Augustus,F,23,2,6,0,1,1,2,2,3,5,3,0,0,1,3,5,TRUE,2009-12-22,Centenary,H
T. Luczak,F,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,2009-12-22,Centenary,H
R. Osby,F,17,3,5,2,3,0,0,1,1,2,0,0,0,0,2,8,TRUE,2009-12-22,Centenary,H
J. Reik,C,8,2,3,0,0,2,2,4,3,7,0,0,0,3,1,6,TRUE,2009-12-22,Centenary,H
W. Lewis,C,8,1,1,0,0,0,0,0,1,1,0,0,1,1,0,2,FALSE,2009-12-22,Centenary,H
B. Stewart,G,33,5,10,2,6,2,5,2,2,4,5,1,1,0,3,14,FALSE,2009-12-22,Centenary,H
P. Turner,G,14,2,6,0,1,2,2,1,3,4,3,2,0,0,1,6,FALSE,2009-12-22,Centenary,H
R. Benock,G,15,3,3,3,3,0,0,0,1,1,2,0,0,0,0,9,FALSE,2009-12-22,Centenary,H
R. Johnson,G,23,6,11,5,8,3,3,0,3,3,0,0,2,1,0,20,FALSE,2009-12-22,Centenary,H
D. Bost,G,27,4,7,2,4,0,0,0,6,6,6,2,1,2,1,10,FALSE,2009-12-22,Centenary,H
C. Parker,G,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-12-22,Centenary,H
B. Price,G,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-12-22,Centenary,H
TEAM,NA,NA,30,60,14,27,14,18,12,32,44,20,5,9,10,12,88,FALSE,2009-12-22,Centenary,H
