player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4895790,N. Amenhauser,29,5,12,1,2,1,2,3,4,7,2,0,1,4,3,12,Coastal Carolina,James Madison,TRUE,TRUE,2025-02-15,H
4585598,C. Granger,23,2,5,0,0,1,2,1,4,5,2,0,1,2,3,5,Coastal Carolina,James Madison,TRUE,TRUE,2025-02-15,H
5239866,J. Meo,38,7,10,1,1,5,6,0,2,2,2,0,0,1,3,20,Coastal Carolina,James Madison,TRUE,TRUE,2025-02-15,H
4896969,J. Battle,38,5,9,2,4,2,3,0,3,3,3,0,0,1,4,14,Coastal Carolina,James Madison,TRUE,TRUE,2025-02-15,H
4703231,H. Abraham,18,0,1,0,1,0,0,0,3,3,1,0,0,2,1,0,Coastal Carolina,James Madison,TRUE,TRUE,2025-02-15,H
5175663,D. Hines,17,0,3,0,1,0,0,3,2,5,0,0,0,1,2,0,Coastal Carolina,James Madison,TRUE,FALSE,2025-02-15,H
4433216,M. Majak,11,2,3,0,0,0,0,2,2,4,0,0,0,0,1,4,Coastal Carolina,James Madison,TRUE,FALSE,2025-02-15,H
5107346,R. Jones,23,4,9,3,5,5,6,1,1,2,1,0,0,0,3,16,Coastal Carolina,James Madison,TRUE,FALSE,2025-02-15,H
5106273,N. Brown,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Coastal Carolina,James Madison,TRUE,FALSE,2025-02-15,H
NA,TEAM,NA,26,53,7,14,14,19,11,23,34,11,0,2,11,20,73,Coastal Carolina,James Madison,TRUE,FALSE,2025-02-15,H
