player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Vitale,F,29,2,6,2,5,0,0,0,3,3,2,0,0,1,1,6,TRUE,2007-02-22,Mt. St. Mary's,H
J. Ulrich,F,32,5,10,0,0,5,7,4,8,12,1,1,1,5,3,15,TRUE,2007-02-22,Mt. St. Mary's,H
J. Smith,F,33,7,11,1,2,5,8,2,3,5,2,2,1,1,4,20,TRUE,2007-02-22,Mt. St. Mary's,H
J. Drummond,F,21,1,3,1,1,4,4,0,1,1,0,0,0,1,4,7,TRUE,2007-02-22,Mt. St. Mary's,H
L. Radford,F,14,1,4,0,1,0,0,1,2,3,0,1,0,2,2,2,TRUE,2007-02-22,Mt. St. Mary's,H
M. Orock,C,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,2007-02-22,Mt. St. Mary's,H
J. Mundweiler,G,29,3,6,3,5,1,2,0,3,3,2,1,0,1,5,10,FALSE,2007-02-22,Mt. St. Mary's,H
M. Porter,G,38,6,16,3,6,2,2,1,2,3,7,5,0,6,1,17,FALSE,2007-02-22,Mt. St. Mary's,H
T.J. Czeski,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,2007-02-22,Mt. St. Mary's,H
TEAM,NA,NA,25,56,10,20,17,23,8,22,30,15,10,2,17,23,77,FALSE,2007-02-22,Mt. St. Mary's,H
