player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4708075,J. Charles,28,0,4,0,3,0,0,0,5,5,1,4,0,0,1,0,McNeese,Purdue,FALSE,TRUE,2025-03-22,N
4701228,C. Shumate,32,3,5,0,0,0,2,4,5,9,0,0,0,1,2,6,McNeese,Purdue,FALSE,TRUE,2025-03-22,N
5106843,DJ Richards Jr.,17,0,4,0,4,1,2,1,0,1,0,1,0,0,2,1,McNeese,Purdue,FALSE,TRUE,2025-03-22,N
4701125,J. Garcia,27,4,7,4,5,0,0,0,2,2,3,2,1,1,1,12,McNeese,Purdue,FALSE,TRUE,2025-03-22,N
4683860,Q. Copeland,21,4,8,1,4,0,3,0,1,1,4,2,1,3,5,9,McNeese,Purdue,FALSE,TRUE,2025-03-22,N
5106643,B. Selebangue,9,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,McNeese,Purdue,FALSE,FALSE,2025-03-22,N
5242577,E. Villarreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,McNeese,Purdue,FALSE,FALSE,2025-03-22,N
5105984,S. Parker,20,7,15,2,4,1,1,0,1,1,0,1,0,2,1,17,McNeese,Purdue,FALSE,FALSE,2025-03-22,N
4897130,L. Evans IV,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,McNeese,Purdue,FALSE,FALSE,2025-03-22,N
4845366,T. Brown,14,4,5,0,0,0,0,0,0,0,0,0,0,1,3,8,McNeese,Purdue,FALSE,FALSE,2025-03-22,N
4684166,B. Murray,30,3,7,0,1,3,5,2,3,5,4,1,0,2,2,9,McNeese,Purdue,FALSE,FALSE,2025-03-22,N
NA,TEAM,NA,25,56,7,21,5,13,7,17,24,12,11,2,11,21,62,McNeese,Purdue,FALSE,FALSE,2025-03-22,N
