game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401085898,2018-11-27,Elon,Central Pennsylvania College,1,1,20:00:00,2400,2400,PLAY,0,0,0,0,0.5,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elon
401085898,2018-11-27,Elon,Central Pennsylvania College,2,1,19:45:00,2385,2385,Sheldon Eberhardt missed Three Point Jumper.,0,0,0,15,0.5,0.5,4,4,NA,NA,NA,Elon,missed,Sheldon Eberhardt,NA,TRUE,FALSE,Elon,Central Pennsylvania College
401085898,2018-11-27,Elon,Central Pennsylvania College,3,1,19:45:00,2385,2385,Noah Baylor Defensive Rebound.,0,0,0,0,0.5,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elon,Central Pennsylvania College
401085898,2018-11-27,Elon,Central Pennsylvania College,4,1,19:23:00,2363,2363,Tyler White made Three Point Jumper. Assisted by Jaleel Gary.,0,3,-3,22,0.4330084573040888,0.4330084573040888,4,4,NA,NA,NA,Central Pennsylvania College,made,Tyler White,Jaleel Gary,TRUE,FALSE,Central Pennsylvania College,Elon
401085898,2018-11-27,Elon,Central Pennsylvania College,5,1,19:08:00,2348,2348,Nathan Priddy Turnover.,0,3,-3,15,0.43252821423945154,0.43252821423945154,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elon,Central Pennsylvania College
401085898,2018-11-27,Elon,Central Pennsylvania College,6,1,18:40:00,2320,2320,Tyler White Turnover.,0,3,-3,28,0.4316207473002184,0.4316207473002184,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Pennsylvania College,Elon
401085898,2018-11-27,Elon,Central Pennsylvania College,7,1,18:28:00,2308,2308,Tyler Seibring made Three Point Jumper. Assisted by Steven Santa Ana.,3,3,0,12,0.5,0.5,4,4,NA,NA,NA,Elon,made,Tyler Seibring,Steven Santa Ana,TRUE,FALSE,Elon,Central Pennsylvania College
401085898,2018-11-27,Elon,Central Pennsylvania College,8,1,18:19:00,2299,2299,Ryan Lawrence missed Three Point Jumper.,3,3,0,9,0.5,0.5,4,4,NA,NA,NA,Central Pennsylvania College,missed,Ryan Lawrence,NA,TRUE,FALSE,Central Pennsylvania College,Elon
401085898,2018-11-27,Elon,Central Pennsylvania College,9,1,18:19:00,2299,2299,Nathan Priddy Defensive Rebound.,3,3,0,0,0.5,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Pennsylvania College,Elon
401085898,2018-11-27,Elon,Central Pennsylvania College,10,1,18:06:00,2286,2286,Tyler Seibring missed Three Point Jumper.,3,3,0,13,0.5,0.5,4,4,NA,NA,NA,Elon,missed,Tyler Seibring,NA,TRUE,FALSE,Elon,Central Pennsylvania College
