number,name,position,height,weight,class,hometown
3,Kyle Dranginis,G,"6' 4""",NA,FR,NA
4,Kevin Pangos,G,"6' 2""",NA,SO,NA
5,Gary Bell Jr.,G,"6' 1""",NA,SO,NA
10,Guy Edi,F,"6' 6""",NA,SR,NA
11,David Stockton,G,"5' 11""",NA,JR,NA
13,Kelly Olynyk,F,"7' 0""",NA,JR,NA
14,Brian Bhaskar,,"6' 3""",NA,JR,NA
15,Rem Bakamus,G,"6' 0""",NA,FR,NA
20,Elias Harris,F,"6' 8""",NA,SR,NA
24,Przemek Karnowski,C,"7' 1""",NA,FR,NA
30,Mike Hart,G,"6' 6""",NA,SR,NA
35,Sam Dower,C,"6' 9""",NA,JR,NA
43,Drew Barham,G,"6' 6""",NA,JR,NA
