number,name,position,height,weight,class,hometown
1,Anthony Winbush,F,"6' 7""",NA,SR,NA
3,Dylon Cormier,G,"6' 2""",NA,JR,NA
5,Eric Laster,G,"6' 4""",NA,FR,NA
12,R.J. Williams,G,"5' 8""",NA,SO,NA
13,Will Rassman,F,"6' 8""",NA,FR,NA
15,Jordan Latham,F,"6' 8""",NA,JR,NA
21,Jarred Jones,G,"6' 5""",NA,FR,NA
23,Tyler Hubbard,G,"6' 1""",NA,FR,NA
24,Erik Etherly,F,"6' 7""",NA,SR,NA
25,Robert Olson,G,"6' 6""",NA,SR,NA
30,Julius Brooks,F,"6' 9""",NA,SR,NA
33,Luke Wandrusch,G,"6' 1""",NA,SR,NA
34,Chido Onyiuke,F,"6' 6""",NA,JR,NA
