number,name,position,height,weight,class,hometown
0,Bryson Pope,G,"6' 7""",NA,JR,NA
1,Kris Brewer,G,"6' 4""",NA,SO,NA
2,Kellon Thomas,G,"5' 11""",NA,FR,NA
3,Randal Holt,G,"6' 1""",NA,SR,NA
4,Chris Ortiz,F,"6' 8""",NA,FR,NA
5,Chris Evans,F,"6' 8""",NA,SR,NA
11,Devareaux Manley,G,"6' 4""",NA,SO,NA
13,Mark Henniger,F,"6' 9""",NA,JR,NA
20,Justin Brunswick,C,"6' 10""",NA,SO,NA
21,Khaliq Spicer,F,"6' 9""",NA,FR,NA
23,Earvin Morris Jr.,F,"6' 5""",NA,FR,NA
30,Brian Frank,F,"6' 5""",NA,SR,NA
32,Melvin Tabb,F,"6' 9""",NA,JR,NA
42,Darren Goodson,G,"6' 5""",NA,JR,NA
