number,name,position,height,weight,class,hometown
1,Rodney Glasgow,G,"5' 10""",NA,JR,NA
3,Brian Brown,G,"5' 11""",NA,SO,NA
4,Christian Burton,G,"5' 10""",NA,SO,NA
5,Drew Absher,G,"5' 10""",NA,JR,NA
11,Stan Okoye,F,"6' 6""",NA,SR,NA
12,Gavin Stephenson,G,"6' 3""",NA,FR,NA
14,Joe Carr,G,"6' 3""",NA,SR,NA
23,Dorian Albritton,F,"6' 4""",NA,FR,NA
24,D.J. Covington,F,"6' 9""",NA,JR,NA
30,Nick Gore,F,"6' 6""",NA,SR,NA
32,Phillip Anglade,F,"6' 5""",NA,FR,NA
34,Jarid Watson,C,"6' 7""",NA,SO,NA
35,Tim Marshall,G,"6' 3""",NA,FR,NA
