number,name,position,height,weight,class,hometown
1,Khalif Toombs,G,"5' 9""",NA,SR,NA
3,Joshua Benjamin,G,"5' 10""",NA,FR,NA
5,Adama Adams,G,"6' 1""",NA,JR,NA
10,Patrick Myers,G,"6' 2""",NA,FR,NA
11,Shaquille Mitchell,G,"6' 4""",NA,FR,NA
13,Phillip Henry,,NA,NA,N/A,NA
15,Devin Joint,G,"6' 4""",NA,SO,NA
20,Chasen Campbell,F,"6' 8""",NA,JR,NA
21,Dominique Youmans,F,"6' 10""",NA,JR,NA
22,Matthew Hezekiah,F,"6' 11""",NA,JR,NA
24,Terrence Linton,G,"6' 2""",NA,FR,NA
25,Omari Bennett,F,"6' 5""",NA,JR,NA
30,Darryl Palmer,F,"6' 7""",NA,FR,NA
32,Randall Black,G,"6' 4""",NA,JR,NA
33,Luka Radovic,F,"6' 9""",NA,SO,NA
NA,Theron Stephens,,"5' 9""",NA,,NA
NA,Theron Stephens,,"5' 9""",NA,,NA
