number,name,position,height,weight,class,hometown
0,Morgan Young,G,"6' 0""",NA,SO,NA
2,Kevin Henderson,F,"6' 5""",NA,SO,NA
5,Will Cherry,G,"6' 1""",NA,SR,NA
10,Jordan Gregory,G,"6' 2""",NA,SO,NA
12,Jake Wiley,F,"6' 7""",NA,FR,NA
15,Nick Emerson,F,"6' 5""",NA,FR,NA
20,Keron DeShields,G,"6' 2""",NA,SO,NA
24,Spencer Coleman,F,"6' 6""",NA,JR,NA
32,Kareem Jamar,G,"6' 5""",NA,JR,NA
33,Mike Weisner,F,"6' 7""",NA,SO,NA
40,Mathias Ward,F,"6' 7""",NA,SR,NA
41,Andy Martin,C,"7' 0""",NA,FR,NA
45,Eric Hutchison,C,"6' 9""",NA,JR,NA
