number,name,position,height,weight,class,hometown
0,Yemi Makanjuola,C,"6' 9""",NA,SO,NA
1,Josh Richardson,G,"6' 6""",NA,SO,NA
3,Derek Reese,G,"6' 8""",NA,FR,NA
4,Armani Moore,G,"6' 5""",NA,FR,NA
5,Jarnell Stokes,F,"6' 8""",NA,SO,NA
11,Trae Golden,G,"6' 2""",NA,JR,NA
13,Skylar McBee,G,"6' 3""",NA,SR,NA
15,Rob Murphy,F,"6' 8""",NA,SR,NA
20,Kenny Hall,F,"6' 9""",NA,SR,NA
24,Brandon Lopez,G,"6' 1""",NA,SO,NA
31,Quinton Chievous,G,"6' 5""",NA,FR,NA
32,D'Montre Edwards,G,"6' 6""",NA,JR,NA
52,Jordan McRae,G,"6' 5""",NA,JR,NA
