number,name,position,height,weight,class,hometown
0,Javon Dawson,F,"6' 6""",NA,JR,NA
1,Jeremy Bogus,G,"6' 5""",NA,SO,NA
2,Russell Powell,G,"5' 9""",NA,SR,NA
5,Evin Graham,G,"6' 3""",NA,SO,NA
10,Marcellous Bell,G,"5' 11""",NA,FR,NA
11,Jarvis Haywood,G,"6' 4""",NA,FR,NA
12,Chris Spurling,C,"6' 1""",NA,FR,NA
14,Connor Coleman,G,"6' 2""",NA,FR,NA
20,Dylan Fritsch,F,"6' 6""",NA,JR,NA
21,Keith McDougald,G,"6' 1""",NA,JR,NA
23,Kordario Fleming,F,"6' 6""",NA,FR,NA
42,Glenn Powell,F,"6' 6""",NA,SR,NA
44,Tyler Alderman,C,"6' 9""",NA,FR,NA
