number,name,position,height,weight,class,hometown
2,Greg Whittington,F,"6' 8""",NA,SO,NA
3,Mikael Hopkins,F,"6' 9""",NA,SO,NA
4,D'Vaun Smith-Rivera,,"6' 3""",NA,FR,NA
5,Markel Starks,G,"6' 2""",NA,JR,NA
12,David Allen,,"6' 2""",NA,FR,NA
21,Brandon Bolden,,"6' 11""",NA,N/A,NA
22,Otto Porter,F,"6' 8""",NA,SO,NA
23,Aaron Bowen,F,"6' 6""",NA,SO,NA
25,John Caprio,G,"6' 6""",NA,JR,NA
31,Stephen Domingo,,"6' 7""",NA,N/A,NA
32,Moses Ayegba,C,"6' 9""",NA,JR,NA
34,Nate Lubick,F,"6' 8""",NA,JR,NA
42,Bradley Hayes,,"7' 0""",NA,FR,NA
55,Jabril Trawick,G,"6' 5""",NA,SO,NA
