number,name,position,height,weight,class,hometown
1,Nik Brown,G,"6' 2""",NA,FR,NA
2,Lucas Woodhouse,G,"6' 1""",NA,FR,NA
3,Anthony Taylor,G,"6' 2""",NA,SO,NA
10,Stephen Shockley,G,"6' 0""",NA,SR,NA
12,Tristan Carey,G,"6' 4""",NA,JR,NA
13,David Robinson,G,"6' 4""",NA,JR,NA
14,Michael Kessens,F,"6' 9""",NA,FR,NA
20,Karl Ziegler,F,"6' 5""",NA,FR,NA
21,Mark Parker,F,"6' 7""",NA,JR,NA
22,Jeylani Dublin,F,"6' 6""",NA,SO,NA
30,Frank Holloway,F,"6' 6""",NA,SO,NA
35,Kirk Staine,F,"6' 6""",NA,FR,NA
44,Jeff Havenstein,F,"6' 8""",NA,JR,NA
