number,name,position,height,weight,class,hometown
1,Trency Jackson,G,"6' 2""",NA,SO,NA
2,Dusty Hannahs,G,"6' 4""",NA,FR,NA
4,Ty Nurse,G,"6' 1""",NA,SR,NA
5,Josh Gray,G,"6' 1""",NA,FR,NA
10,Daylen Robinson,G,"6' 0""",NA,JR,NA
11,Dejan Kravic,C,"6' 11""",NA,SR,NA
12,Kader Tapsoba,C,"6' 10""",NA,SR,NA
13,Luke Adams,G,"5' 9""",NA,SO,NA
20,Toddrick Gotcher,G,"6' 3""",NA,SO,NA
23,Jamal Williams Jr.,G,"6' 4""",NA,JR,NA
30,Jaye Crockett,F,"6' 7""",NA,JR,NA
32,Jordan Tolbert,F,"6' 7""",NA,SO,NA
35,Clark Lammert,F,"6' 8""",NA,SO,NA
