number,name,position,height,weight,class,hometown
2,Dontay Hampton,G,"6' 1""",NA,SR,NA
3,Lance Stokes,F,"6' 6""",NA,SO,NA
4,Sam Watson,F,"6' 7""",NA,JR,NA
10,Martynas Bareika,G,"6' 4""",NA,SO,NA
11,Ronrico White,G,"6' 3""",NA,SO,NA
12,Gee McGhee,G,"6' 5""",NA,FR,NA
14,Alex Bran,G,"6' 1""",NA,FR,NA
15,Eric Robertson,G,"6' 4""",NA,FR,NA
20,Drazen Zlovaric,F,"6' 9""",NA,SR,NA
22,Farad Cobb,G,"6' 0""",NA,FR,NA
24,Casey Jones,G,"6' 5""",NA,FR,NA
30,Z. Mason,F,"6' 5""",NA,JR,NA
34,Jared Bryant,F,"6' 7""",NA,SO,NA
