number,name,position,height,weight,class,hometown
0,Skylar Spencer,F,"6' 9""",NA,FR,NA
2,Xavier Thames,G,"6' 3""",NA,JR,NA
3,Labradford Franklin,G,"6' 2""",NA,JR,NA
4,Ryan Staten,G,"6' 1""",NA,SO,NA
5,Dwayne Polee,F,"6' 7""",NA,SO,NA
11,James Rahon,G,"6' 5""",NA,SR,NA
12,James Johnson,,"6' 10""",NA,SO,NA
13,Winston Shepard,F,"6' 8""",NA,FR,NA
20,JJ O'Brien,F,"6' 7""",NA,SO,NA
21,Jamaal Franklin,G,"6' 5""",NA,JR,NA
22,Chase Tapley,G,"6' 2""",NA,SR,NA
23,Deshawn Stephens,F,"6' 8""",NA,SR,NA
25,Narbeh Ebrahimian,G,"6' 3""",NA,SR,NA
32,Aaron Douglas,G,"6' 1""",NA,SR,NA
33,Jeremy Castleberry,G,"5' 10""",NA,JR,NA
