number,name,position,height,weight,class,hometown
1,Petey McClain,G,"6' 0""",NA,FR,NA
2,Jarvis Jones,G,"6' 2""",NA,SR,NA
3,Mario Stramaglia,G,"6' 1""",NA,FR,NA
4,Rashawn Rembert,G,"6' 3""",NA,SO,NA
5,Sheldon Cooley,G,"6' 3""",NA,SR,NA
11,Todd Halvorsen,G,"6' 2""",NA,JR,NA
12,Yunio Barrueta,G,"6' 4""",NA,FR,NA
15,Lester Wilson,F,"6' 4""",NA,FR,NA
20,Hunter Harris,F,"6' 7""",NA,JR,NA
21,John Walton,F,"6' 7""",NA,SO,NA
23,Marcus Dubose,G,"6' 2""",NA,SR,NA
35,Kinard Gadsden-Gilliard,F,"6' 5""",NA,JR,NA
