number,name,position,height,weight,class,hometown
0,Tom Maayan,G,"6' 1""",NA,FR,NA
1,Aaron Cosby,G,"6' 3""",NA,SO,NA
2,Brandon Mobley,F,"6' 9""",NA,SO,NA
10,Kyle Smyth,G,"6' 4""",NA,SR,NA
13,Haralds Karlis,G,"6' 5""",NA,SO,NA
14,Freddie Wilson,G,"6' 2""",NA,SO,NA
21,Gene Teague,C,"6' 9""",NA,JR,NA
22,Brian Oliver,G,"6' 6""",NA,JR,NA
23,Fuquan Edwin,G,"6' 6""",NA,JR,NA
25,Connor Laverty,,NA,NA,N/A,NA
32,Kevin Johnson,C,"6' 9""",NA,SO,NA
33,Patrik Auda,F,"6' 9""",NA,JR,NA
50,Aaron Geramipoor,C,"6' 11""",NA,JR,NA
