number,name,position,height,weight,class,hometown
1,Dylan Poston,G,"6' 4""",NA,FR,NA
2,Travis Smith,G,"6' 3""",NA,SR,NA
3,Kevin Canevari,G,"5' 11""",NA,JR,NA
5,Bud Thomas,F,"6' 6""",NA,JR,NA
14,T.J. Hallice,F,"6' 9""",NA,SO,NA
15,Anthony White Jr.,G,"6' 2""",NA,JR,NA
20,Jake Gollon,F,"6' 6""",NA,JR,NA
21,Langston Hall,G,"6' 4""",NA,JR,NA
22,Darious Moten,F,"6' 6""",NA,JR,NA
23,Chris Smith,G,"6' 1""",NA,SR,NA
25,Lawrence Brown,G,"6' 5""",NA,FR,NA
34,Jibri Bryan,G,"6' 3""",NA,SO,NA
45,Monty Brown,C,"6' 11""",NA,JR,NA
52,Daniel Coursey,F,"6' 10""",NA,JR,NA
