number,name,position,height,weight,class,hometown
1,Darius Gatson,G,"5' 10""",NA,SR,NA
2,Marquel McKinney,G,"6' 3""",NA,SO,NA
4,Erik Williams,F,"6' 7""",NA,JR,NA
5,Aaron Harwell,G,"5' 11""",NA,JR,NA
10,Jeremy McKay,G,"5' 10""",NA,JR,NA
11,Demarcus Gatlin,G,"6' 4""",NA,JR,NA
20,James Thomas,F,"6' 5""",NA,JR,NA
21,Paul Baxter,G,"6' 1""",NA,FR,NA
22,Mitch McCormick,G,"6' 2""",NA,FR,NA
24,Terrance Motley,F,"6' 7""",NA,JR,NA
32,Will Bond,G,"6' 4""",NA,JR,NA
33,Nathaniel Mason,F,"6' 4""",NA,JR,NA
35,Michael Holyfield,C,"6' 10""",NA,SO,NA
