number,name,position,height,weight,class,hometown
1,Shane Southwell,G,"6' 6""",NA,JR,NA
3,Martavious Irving,G,"6' 1""",NA,SR,NA
11,Nino Williams,F,"6' 5""",NA,SO,NA
12,Omari Lawrence,G,"6' 3""",NA,JR,NA
13,Angel Rodriguez,G,"5' 11""",NA,SO,NA
20,Adrian Diaz,F,"6' 10""",NA,SO,NA
21,Jordan Henriquez,C,"7' 0""",NA,SR,NA
22,Rodney McGruder,G,"6' 4""",NA,SR,NA
24,Ryan Schultz,G,"6' 5""",NA,JR,NA
40,Shawn Meyer,G,"6' 3""",NA,SO,NA
42,Thomas Gipson,F,"6' 7""",NA,SO,NA
44,Michael Orris,G,"6' 2""",NA,FR,NA
50,D.J. Johnson,F,"6' 8""",NA,FR,NA
55,Will Spradling,G,"6' 2""",NA,JR,NA
