number,name,position,height,weight,class,hometown
2,Brandon Hayman,G,"6' 3""",NA,SO,NA
5,Russell Wilson,G,"6' 3""",NA,FR,NA
10,Connor Miller,G,"6' 3""",NA,SO,NA
11,Raijon Kelly,G,"6' 4""",NA,SO,NA
12,Tony Thompson,G,"5' 11""",NA,JR,NA
14,Clide Geffrard Jr.,F,"6' 5""",NA,FR,NA
15,Hamilton Bailey,G,"6' 4""",NA,JR,NA
20,Mike Fitzpatrick,G,"6' 3""",NA,FR,NA
21,Gregg Wooten,G,"6' 2""",NA,JR,NA
23,Jaylen Beckham,G,"6' 0""",NA,FR,NA
24,Will Cook,G,"6' 4""",NA,JR,NA
32,Tim Williams,F,"6' 8""",NA,FR,NA
33,Levi Barnes,C,"6' 10""",NA,JR,NA
35,Tyler Hood,F,"6' 6""",NA,SO,NA
