number,name,position,height,weight,class,hometown
3,Clay Wilson,G,"6' 3""",NA,SO,NA
4,Denton Koon,F,"6' 8""",NA,SO,NA
5,T.J. Bray,G,"6' 5""",NA,JR,NA
11,Brian Fabrizius,F,"6' 11""",NA,SO,NA
12,Ameer Elbuluk,G,"5' 9""",NA,SR,NA
13,Mike Washington Jr.,G,"6' 3""",NA,FR,NA
21,Mack Darrow,F,"6' 9""",NA,SR,NA
22,Chris Clement,G,"6' 2""",NA,JR,NA
24,Will Barrett,F,"6' 10""",NA,JR,NA
25,Isaac Serwanga,G,"6' 3""",NA,SR,NA
30,Hans Brase,F,"6' 8""",NA,FR,NA
33,Edward Lawrence,C,"7' 1""",NA,FR,NA
34,Ian Hummer,F,"6' 7""",NA,SR,NA
40,Bobby Garbade,C,"6' 11""",NA,SO,NA
44,Brendan Connolly,C,"6' 11""",NA,SR,NA
