number,name,position,height,weight,class,hometown
0,Carrick Felix,G,"6' 6""",NA,SR,NA
1,Jahii Carson,G,"5' 10""",NA,FR,NA
2,Chris Colvin,G,"6' 2""",NA,SR,NA
3,Eric Jacobsen,F,"6' 10""",NA,FR,NA
4,Bo Barnes,G,"6' 4""",NA,SO,NA
10,Evan Gordon,G,"6' 3""",NA,JR,NA
12,Joey Hormes,,NA,NA,N/A,NA
13,Jordan Bachynski,C,"7' 2""",NA,JR,NA
22,Jarrett Upchurch,G,"6' 1""",NA,JR,NA
23,Ruslan Pateev,C,"7' 0""",NA,SR,NA
31,Jonathan Gilling,F,"6' 7""",NA,SO,NA
33,Dave Whitmore,G,"6' 5""",NA,JR,NA
41,Kenny Martin,F,"6' 8""",NA,FR,NA
