number,name,position,height,weight,class,hometown
1,Joshua Clyburn,F,"6' 8""",NA,JR,NA
3,Matthew Citron,F,"6' 7""",NA,FR,NA
4,Austin Anderson,G,"6' 5""",NA,FR,NA
5,Ryan Hargrave,F,"6' 6""",NA,SR,NA
10,Russell McCray,G,"5' 11""",NA,SO,NA
13,William Truss,C,"6' 7""",NA,SO,NA
20,Ryan McTavish,G,"6' 5""",NA,SO,NA
21,Jordan Downing,G,"6' 5""",NA,JR,NA
24,Khalid Mutakabbir,G,"6' 4""",NA,SR,NA
25,Jarvis Thibodeaux,F,"6' 8""",NA,FR,NA
31,Mac Lake,F,"6' 3""",NA,SO,NA
33,Eric Washington,G,"5' 10""",NA,SO,NA
44,Jake Campbell,C,"7' 0""",NA,FR,NA
