number,name,position,height,weight,class,hometown
2,Yves Jules,G,"6' 2""",NA,JR,NA
5,Melquan Bolding,G,"6' 3""",NA,SR,NA
10,Sekou Harris,,"6' 0""",NA,N/A,NA
12,Sidney Sanders Jr,,"5' 11""",NA,JR,NA
15,Trevor Charles,,"6' 9""",NA,N/A,NA
20,Xavier Harris,,"6' 6""",NA,FR,NA
21,Dylan Moody,G,"5' 8""",NA,SO,NA
22,Mathias Seilund,F,"6' 7""",NA,JR,NA
23,Lonnie Robinson,G,"6' 5""",NA,SR,NA
24,Mustafaa Jones,G,"6' 3""",NA,JR,NA
31,Yosua Cordero,,NA,NA,N/A,NA
34,Kyle Pearson,F,"6' 5""",NA,FR,NA
44,Kinu Rochford,F,"6' 6""",NA,SR,NA
