number,name,position,height,weight,class,hometown
0,Lashay Page,G,"6' 2""",NA,SR,NA
1,Brenton Williams,G,"5' 11""",NA,JR,NA
2,Brian Richardson,G,"6' 4""",NA,JR,NA
5,Eric Smith,G,"5' 11""",NA,JR,NA
12,Austin Constable,G,"6' 0""",NA,FR,NA
14,Laimonas Chatkevicius,F,"6' 11""",NA,FR,NA
23,Bruce Ellington,G,"5' 9""",NA,JR,NA
24,Michael Carrera,F,"6' 5""",NA,FR,NA
25,Mindaugas Kacinas,F,"6' 7""",NA,FR,NA
30,Lakeem Jackson,F,"6' 5""",NA,SR,NA
32,Damien Leonard,G,"6' 4""",NA,SO,NA
33,RJ Slawson,F,"6' 8""",NA,JR,NA
35,Brian Steele,F,"6' 5""",NA,FR,NA
55,Shane Phillips,G,"5' 10""",NA,SR,NA
