number,name,position,height,weight,class,hometown
0,Kori Babineaux,G,"6' 4""",NA,FR,NA
1,Jordan Clarke,F,"6' 8""",NA,SR,NA
2,Gary Ricks Jr.,G,"6' 1""",NA,JR,NA
3,Richard Carter,G,"5' 11""",NA,JR,NA
4,Chris Hines,G,"6' 1""",NA,SR,NA
10,Jeremy Jeffers,F,"6' 6""",NA,SO,NA
21,Robert Puleikis,C,"6' 10""",NA,FR,NA
22,Micah Mason,G,"6' 2""",NA,FR,NA
23,Mitch McLaughlin,G,"6' 0""",NA,FR,NA
24,Joey King,F,"6' 9""",NA,FR,NA
25,Matt Bowie,F,"6' 7""",NA,SR,NA
34,Ben Simons,F,"6' 8""",NA,SR,NA
40,Daddy Ugbede,F,"6' 6""",NA,FR,NA
45,Seth VanDeest,C,"6' 11""",NA,JR,NA
