number,name,position,height,weight,class,hometown
0,Derick Flowers,G,"6' 0""",NA,SR,NA
1,Alex Young,G,"6' 1""",NA,FR,NA
2,Travis Souza,F,"6' 4""",NA,SO,NA
3,Will Davis II,C,"6' 8""",NA,SO,NA
4,Reed McConnell,F,"6' 5""",NA,FR,NA
5,Chris McNealy,G,"6' 4""",NA,JR,NA
20,Adam Folker,F,"6' 9""",NA,SR,NA
22,Daman Starring,G,"6' 3""",NA,SR,NA
23,Michael Wilder,G,"6' 2""",NA,SR,NA
25,John Ryan,C,"6' 10""",NA,SO,NA
32,Aaron Wright,G,"6' 3""",NA,FR,NA
33,Mike Best,C,"6' 10""",NA,SO,NA
50,Conor Clifford,C,"7' 0""",NA,FR,NA
