number,name,position,height,weight,class,hometown
2,Dante Williams,F,"6' 6""",NA,SO,NA
3,Travis Bader,G,"6' 5""",NA,JR,NA
4,Korab Imami,C,"6' 11""",NA,FR,NA
10,Duke Mondy,G,"6' 4""",NA,JR,NA
11,Jordan Howenstine,G,"6' 1""",NA,SR,NA
12,Lloyd Neely II,F,"6' 5""",NA,FR,NA
15,Drew Valentine,F,"6' 5""",NA,SR,NA
21,Raphael Carter,F,"6' 9""",NA,JR,NA
22,Mitch Baenziger,G,"6' 2""",NA,FR,NA
24,Matt Poches,C,"6' 4""",NA,SO,NA
33,Ryan Bass,G,"5' 9""",NA,JR,NA
42,Corey Petros,C,"6' 10""",NA,SO,NA
52,Joey Asbury,G,"6' 7""",NA,JR,NA
