number,name,position,height,weight,class,hometown
1,Sam Grooms,G,"6' 1""",NA,SR,NA
2,Steven Pledger,G,"6' 4""",NA,SR,NA
3,Buddy Hield,G,"6' 3""",NA,FR,NA
4,Andrew Fitzgerald,F,"6' 8""",NA,SR,NA
5,Je'Lon Hornbeak,G,"6' 3""",NA,FR,NA
11,Isaiah Cousins,G,"6' 3""",NA,FR,NA
13,James Fraschilla,G,"5' 10""",NA,SO,NA
15,Tyler Neal,F,"6' 7""",NA,JR,NA
21,Cameron Clark,G,"6' 6""",NA,JR,NA
22,Amath M'Baye,F,"6' 8""",NA,JR,NA
24,Romero Osby,F,"6' 8""",NA,SR,NA
25,C.J. Cole,F,"6' 6""",NA,FR,NA
32,Casey Arent,C,"6' 10""",NA,SR,NA
