number,name,position,height,weight,class,hometown
1,Kris Davis,G,"6' 2""",NA,SO,NA
2,Maurice Wiltz,G,"6' 2""",NA,SO,NA
4,Tim Johnson,G,"6' 3""",NA,JR,NA
10,Reggie Reed,G,"5' 9""",NA,SR,NA
14,Derian Shaffer,F,"6' 7""",NA,SR,NA
15,Michael Birts,F,"6' 6""",NA,SO,NA
22,Charles Joy,F,"6' 5""",NA,SO,NA
24,Kyle Heck,G,"6' 2""",NA,SO,NA
25,Ray Lester,F,"6' 6""",NA,JR,NA
30,Michael Messer,G,"6' 5""",NA,SO,NA
33,Mark Yelovich,F,"6' 6""",NA,SR,NA
34,Zeke Schneider,C,"6' 9""",NA,SR,NA
35,Jerome Jones,F,"6' 6""",NA,SR,NA
