number,name,position,height,weight,class,hometown
2,Ronnie Boggs,G,"6' 3""",NA,SR,NA
3,Alex Anderson,G,"5' 11""",NA,FR,NA
4,Tarvin Gaines,F,"6' 6""",NA,SR,NA
5,Mason Leggett,G,"6' 0""",NA,SR,NA
10,Gus Klaus,G,"6' 0""",NA,FR,NA
11,Darion Rackley,G,"6' 2""",NA,SO,NA
12,Rico Sanders,G,"6' 2""",NA,JR,NA
13,Chris Deanes,G,"5' 11""",NA,FR,NA
14,Rinaldo Mafra,F,"6' 7""",NA,SR,NA
20,Giovanni Smith,G,"6' 1""",NA,JR,NA
21,Brian Williams,G,"6' 1""",NA,JR,NA
22,Mike Louder,F,"6' 9""",NA,FR,NA
24,Darrius Moore,F,"6' 8""",NA,FR,NA
25,Rod Mcreynolds,G,"5' 10""",NA,JR,NA
33,Nick Cook,F,"6' 6""",NA,JR,NA
