number,name,position,height,weight,class,hometown
1,Jerome Clyburn,G,"6' 1""",NA,SR,NA
3,Kevin Covington,G,"6' 1""",NA,SO,NA
4,Travis Betran,G,"6' 3""",NA,JR,NA
5,Chris Horton,C,"6' 8""",NA,FR,NA
10,Will Triggs,F,"6' 6""",NA,JR,NA
11,Thomas Greer,G,"6' 5""",NA,SO,NA
12,Jeremy Purvis,G,"6' 4""",NA,N/A,NA
15,Chris Freeman,F,"6' 6""",NA,SO,NA
20,Corey Arentsen,G,"6' 5""",NA,FR,NA
21,Preston Herring,F,"6' 7""",NA,FR,NA
22,Herdie Lawrence,G,"6' 0""",NA,SO,NA
23,AJ Lynch,G,"6' 2""",NA,FR,NA
24,Joe Harms,F,"6' 8""",NA,SO,NA
25,Anthony Campbell,F,"6' 7""",NA,SR,NA
33,Matt Hasse,C,"6' 10""",NA,JR,NA
