number,name,position,height,weight,class,hometown
0,C.J. Gettys,C,"7' 0""",NA,FR,NA
1,Chris Dixon,G,"6' 0""",NA,JR,NA
2,Keith Rendleman,F,"6' 8""",NA,SR,NA
3,Tyree Graham,G,"6' 1""",NA,SR,NA
4,Matt Wilson,C,"7' 0""",NA,SR,NA
10,Freddie Jackson,G,"6' 4""",NA,SO,NA
12,Tanner Milson,G,"6' 2""",NA,JR,NA
15,Luke Hager,F,"6' 8""",NA,FR,NA
20,Dylan Sherwood,F,"6' 9""",NA,FR,NA
22,Nate Anderson,F,"6' 10""",NA,SO,NA
23,Craig Ponder,G,"6' 1""",NA,FR,NA
30,Zack Allen,G,"5' 11""",NA,JR,NA
33,Shane Reybold,F,"6' 8""",NA,JR,NA
34,Marcus Graham,G,"6' 6""",NA,JR,NA
40,Cedrick Williams,F,"6' 9""",NA,SO,NA
41,Alex Kilmartin,F,"6' 7""",NA,FR,NA
