number,name,position,height,weight,class,hometown
1,Tyler Harvey,G,"6' 4""",NA,FR,NA
2,Daniel Hill,G,"5' 9""",NA,FR,NA
4,Danny Powell,F,"6' 6""",NA,FR,NA
5,Justin Crosgile,G,"5' 11""",NA,JR,NA
10,Parker Kelly,G,"6' 4""",NA,SO,NA
12,Martin Seiferth,F,"6' 10""",NA,SO,NA
13,Thomas Reuter,F,"6' 6""",NA,FR,NA
20,Ivan Dorsey,G,"6' 0""",NA,JR,NA
21,Frederik Jorg,F,"7' 1""",NA,FR,NA
22,Jeffrey Forbes,G,"5' 10""",NA,SR,NA
23,Kevin Winford,G,"5' 11""",NA,SR,NA
24,Collin Chiverton,F,"6' 6""",NA,SR,NA
25,Jordan Hickert,F,"6' 9""",NA,SR,NA
55,Venky Jois,F,"6' 7""",NA,FR,NA
