number,name,position,height,weight,class,hometown
2,Connar Tava,F,"6' 5""",NA,FR,NA
3,Hayden Hoerdemann,G,"6' 3""",NA,SO,NA
4,Jared Klein,G,"6' 1""",NA,FR,NA
10,Brandon Pokley,G,"6' 4""",NA,SR,NA
11,Nate Hutcheson,F,"6' 7""",NA,SR,NA
20,Tim Brennan,G,"6' 5""",NA,SO,NA
21,Shayne Whittington,C,"6' 10""",NA,SR,NA
22,Austin Richie,G,"6' 3""",NA,SO,NA
24,Darius Paul,F,"6' 8""",NA,FR,NA
25,David Brown,G,"6' 3""",NA,SR,NA
32,Taylor Perry,G,"6' 4""",NA,FR,NA
34,A.J. Avery,F,"6' 6""",NA,FR,NA
35,Charles Harris,G,"6' 3""",NA,FR,NA
42,Dan Loney,F,"6' 4""",NA,SR,NA
52,Nick Stapert,C,"6' 8""",NA,JR,NA
