player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
H. Dean,F,23,2,3,0,0,0,0,0,2,2,1,0,0,1,2,4,TRUE,2022-02-12,Dayton,A
Q. Samuels,F,11,1,2,1,2,0,0,0,1,1,1,0,0,0,0,3,TRUE,2022-02-12,Dayton,A
B. Freeman,G,34,3,9,0,2,2,4,1,0,1,4,1,0,3,0,8,TRUE,2022-02-12,Dayton,A
J. Bamisile,G,23,2,8,1,5,0,0,0,2,2,1,0,0,2,2,5,TRUE,2022-02-12,Dayton,A
J. Bishop,G,29,4,13,1,8,1,1,0,0,0,3,0,0,1,2,10,TRUE,2022-02-12,Dayton,A
D. Nixon,F,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,FALSE,2022-02-12,Dayton,A
M. Gally,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2022-02-12,Dayton,A
R. Lindo Jr.,F,26,4,9,2,5,0,0,2,7,9,1,3,3,4,2,10,FALSE,2022-02-12,Dayton,A
N. Brown,C,13,3,4,0,0,1,2,2,2,4,0,1,0,0,1,7,FALSE,2022-02-12,Dayton,A
T. Stamoulis,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2022-02-12,Dayton,A
A. Harris,G,8,0,1,0,0,1,4,0,1,1,0,0,1,0,0,1,FALSE,2022-02-12,Dayton,A
B. Adams,G,26,1,5,0,1,0,0,0,2,2,0,0,0,1,1,2,FALSE,2022-02-12,Dayton,A
B. Knapp,G,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,FALSE,2022-02-12,Dayton,A
TEAM,NA,NA,21,55,6,24,6,13,7,17,24,11,5,4,13,11,54,FALSE,2022-02-12,Dayton,A
