player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Mbah a Moute,F,34,0,6,0,0,0,0,2,5,7,3,1,3,0,2,0,TRUE,2007-02-15,Arizona State,A
J. ShippJ,F,25,1,5,0,3,4,6,1,2,3,6,1,0,4,1,6,TRUE,2007-02-15,Arizona State,A
L. Mata-Real,C,21,5,6,0,0,0,1,3,1,4,0,0,2,1,3,10,TRUE,2007-02-15,Arizona State,A
A. Afflalo,G,37,7,13,4,10,6,6,0,3,3,0,0,0,4,1,24,TRUE,2007-02-15,Arizona State,A
D. Collison,G,37,7,15,3,7,1,3,0,2,2,3,2,0,1,2,18,TRUE,2007-02-15,Arizona State,A
R. Wright,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2007-02-15,Arizona State,A
J. Keefe,F,4,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,FALSE,2007-02-15,Arizona State,A
A. AboyaA,C,19,1,1,0,0,0,1,4,2,6,0,0,0,1,5,2,FALSE,2007-02-15,Arizona State,A
M. Roll,G,15,3,5,1,2,0,0,1,0,1,0,0,0,0,0,7,FALSE,2007-02-15,Arizona State,A
R. Westbrook,G,5,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,FALSE,2007-02-15,Arizona State,A
TEAM,NA,NA,24,53,8,22,11,17,16,17,33,13,5,5,11,16,67,FALSE,2007-02-15,Arizona State,A
