player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Franklin,F,15,3,6,0,0,0,0,3,3,6,0,0,0,1,1,6,TRUE,2022-02-19,Appalachian State,A
D. Smith,F,30,2,3,2,2,0,0,0,4,4,1,1,0,2,2,6,TRUE,2022-02-19,Appalachian State,A
L. Thomas,F,14,0,4,0,3,0,0,1,2,3,1,0,0,0,0,0,TRUE,2022-02-19,Appalachian State,A
C. Manning Jr.,G,34,4,16,0,3,0,1,3,2,5,3,0,0,3,2,8,TRUE,2022-02-19,Appalachian State,A
J. Chandler,G,30,3,10,1,3,4,8,0,0,0,0,1,0,2,2,11,TRUE,2022-02-19,Appalachian State,A
T. Shirley,F,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2022-02-19,Appalachian State,A
M. Kearing,F,22,6,7,0,0,2,2,0,4,4,1,0,0,1,2,14,FALSE,2022-02-19,Appalachian State,A
Al. Anderson,F,15,3,6,0,0,0,0,3,3,6,0,1,0,0,1,6,FALSE,2022-02-19,Appalachian State,A
K. Goncalves,F,21,0,2,0,2,0,0,0,4,4,0,0,0,0,0,0,FALSE,2022-02-19,Appalachian State,A
T. Jones,G,16,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2022-02-19,Appalachian State,A
TEAM,NA,NA,21,57,3,13,6,11,10,27,37,6,3,0,9,10,51,FALSE,2022-02-19,Appalachian State,A
