player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Scocca,F,22,0,4,0,0,0,0,3,4,7,4,1,2,0,1,0,TRUE,2015-11-18,Emerson College,H
G. Riley,F,14,3,7,1,3,0,0,2,3,5,0,0,0,1,3,7,TRUE,2015-11-18,Emerson College,H
N. Zouzoua,G,35,8,11,4,7,3,3,1,4,5,2,2,0,2,2,23,TRUE,2015-11-18,Emerson College,H
H. Ware,G,32,9,15,3,7,2,2,2,3,5,1,2,0,1,1,23,TRUE,2015-11-18,Emerson College,H
S. McLaughlin,G,34,3,11,0,2,4,5,0,2,2,2,0,0,1,2,10,TRUE,2015-11-18,Emerson College,H
D. Levene,F,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2015-11-18,Emerson College,H
M. Pettway,F,10,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,FALSE,2015-11-18,Emerson College,H
T. McHugh,G,6,0,1,0,0,0,0,0,2,2,1,0,0,1,1,0,FALSE,2015-11-18,Emerson College,H
C. Oakley,G,10,1,3,1,2,1,2,0,2,2,0,0,0,0,1,4,FALSE,2015-11-18,Emerson College,H
Z. Chionuma,G,11,3,6,2,5,0,0,0,2,2,1,0,0,0,3,8,FALSE,2015-11-18,Emerson College,H
B. Kostur,G,19,3,8,0,4,1,2,3,1,4,0,2,0,1,4,7,FALSE,2015-11-18,Emerson College,H
T. Toe,G,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2015-11-18,Emerson College,H
TEAM,NA,NA,30,68,11,31,11,16,12,26,38,11,7,2,8,18,82,FALSE,2015-11-18,Emerson College,H
