player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Tofi,F,16,1,3,0,0,1,2,3,2,5,0,1,1,1,1,3,TRUE,2004-11-23,Jackson State,H
B. Murphy,F,2,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,TRUE,2004-11-23,Jackson State,H
O. Thomas,F,29,9,11,0,0,7,8,6,9,15,0,3,1,2,0,25,TRUE,2004-11-23,Jackson State,H
J. Williams,F,29,7,13,1,1,3,4,0,2,2,3,2,1,4,1,18,TRUE,2004-11-23,Jackson State,H
S. Branch,F,12,2,6,0,1,0,0,3,1,4,1,0,2,1,2,4,TRUE,2004-11-23,Jackson State,H
W. Kimble,C,21,1,1,0,0,6,10,2,5,7,1,2,3,3,4,8,FALSE,2004-11-23,Jackson State,H
G. St. Amant,G,17,0,2,0,1,2,2,0,1,1,0,0,1,2,3,2,FALSE,2004-11-23,Jackson State,H
J. Gutierrez,G,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2004-11-23,Jackson State,H
F. Rivera,G,28,3,9,1,4,6,6,1,3,4,5,0,0,2,2,13,FALSE,2004-11-23,Jackson State,H
M. Ayala,G,25,1,4,1,4,1,2,0,2,2,4,0,0,1,3,4,FALSE,2004-11-23,Jackson State,H
V. Carr,G,13,1,3,1,3,0,0,0,2,2,0,1,0,1,1,3,FALSE,2004-11-23,Jackson State,H
K. Davis,G,6,0,3,0,2,3,4,0,2,2,2,0,0,1,0,3,FALSE,2004-11-23,Jackson State,H
C. Tharpe,G,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2004-11-23,Jackson State,H
TEAM,NA,NA,25,57,4,16,29,38,19,32,51,16,9,9,20,18,83,FALSE,2004-11-23,Jackson State,H
