game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,win_prob_naive
401175732,2020-01-25,Howard,Florida A&M,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.17651524019019213,0.5,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,2,1,19:43,2383,2383,Nate Garvey missed Three Point Jumper.,0,0,0,17,0.17689693542449447,0.5,4,4,-9.6,NA,NA,Howard,missed,Nate Garvey,NA,TRUE,FALSE,Howard,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,3,1,19:43,2383,2383,Nate Garvey Offensive Rebound.,0,0,0,0,0.17689693542449447,0.5,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,Howard,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,4,1,19:40,2380,2380,Wayne Bristol Jr. Turnover.,0,0,0,3,0.1769651680957913,0.5,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,Howard,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,5,1,19:17,2357,2357,Evins Desir missed Jumper.,0,0,0,23,0.1774972010913761,0.5,4,4,-9.6,NA,NA,Florida A&M,missed,Evins Desir,NA,FALSE,FALSE,Florida A&M,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,6,1,19:17,2357,2357,Charles Williams Block.,0,0,0,0,0.1774972010913761,0.5,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,7,1,19:17,2357,2357,DJ Jones Offensive Rebound.,0,0,0,0,0.1774972010913761,0.5,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,8,1,19:03,2343,2343,MJ Randolph made Three Point Jumper. Assisted by DJ Jones.,0,3,-3,14,0.14144667401571798,0.4323671882528801,4,4,-9.6,NA,NA,Florida A&M,made,MJ Randolph,DJ Jones,TRUE,FALSE,Florida A&M,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,9,1,18:43,2323,2323,Ian Lee missed Jumper.,0,3,-3,20,0.1415277625612979,0.43171862249927173,4,4,-9.6,NA,NA,Howard,missed,Ian Lee,NA,FALSE,FALSE,Howard,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,10,1,18:43,2323,2323,MJ Randolph Defensive Rebound.,0,3,-3,0,0.1415277625612979,0.43171862249927173,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,Howard,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,11,1,18:29,2309,2309,Rod Melton Jr. Turnover.,0,3,-3,14,0.14158831209443487,0.4312606227927021,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,12,1,18:27,2307,2307,Charles Williams Steal.,0,3,-3,2,0.14159723033761884,0.43119494023910326,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,13,1,18:19,2299,2299,Charles Williams made Three Point Jumper. Assisted by Ian Lee.,3,3,0,8,0.17891197849347779,0.5,4,4,-9.6,NA,NA,Howard,made,Charles Williams,Ian Lee,TRUE,FALSE,Howard,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,14,1,18:05,2285,2285,Rod Melton Jr. made Three Point Jumper. Assisted by MJ Randolph.,3,6,-3,14,0.14169999705503017,0.43046850406611475,4,4,-9.6,NA,NA,Florida A&M,made,Rod Melton Jr.,MJ Randolph,TRUE,FALSE,Florida A&M,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,15,1,18:04,2284,2284,Foul on Ian Lee.,3,6,-3,1,0.1417048783845412,0.43043532067224205,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,Howard,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,16,1,18:04,2284,2284,Rod Melton Jr. made Free Throw.,3,7,-4,0,0.13072543107217918,0.40771157881454945,4,4,-9.6,NA,NA,Florida A&M,made,Rod Melton Jr.,NA,FALSE,TRUE,Florida A&M,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,17,1,18:03,2283,2283,Ian Lee made Three Point Jumper. Assisted by Charles Williams.,6,7,-1,1,0.16598499283346188,0.4766660710166698,4,4,-9.6,NA,NA,Howard,made,Ian Lee,Charles Williams,TRUE,FALSE,Howard,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,18,1,17:41,2261,2261,DJ Jones missed Jumper.,6,7,-1,22,0.1663898639748719,0.476417198297709,4,4,-9.6,NA,NA,Florida A&M,missed,DJ Jones,NA,FALSE,FALSE,Florida A&M,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,19,1,17:41,2261,2261,Charles Williams Defensive Rebound.,6,7,-1,0,0.1663898639748719,0.476417198297709,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,20,1,17:33,2253,2253,Charles Williams missed Three Point Jumper.,6,7,-1,8,0.16654060281447594,0.4763261811960912,4,4,-9.6,NA,NA,Howard,missed,Charles Williams,NA,TRUE,FALSE,Howard,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,21,1,17:33,2253,2253,Howard Offensive Rebound.,6,7,-1,0,0.16654060281447594,0.4763261811960912,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,Howard,Howard,NA
401175732,2020-01-25,Howard,Florida A&M,22,1,17:03,2223,2223,Kyle Foster made Jumper.,8,7,1,30,0.19562469563904636,0.5240172928383114,4,4,-9.6,NA,NA,Howard,made,Kyle Foster,NA,FALSE,FALSE,Howard,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,23,1,16:42,2202,2202,Rod Melton Jr. missed Three Point Jumper.,8,7,1,21,0.19641117353684015,0.5242594764832842,4,4,-9.6,NA,NA,Florida A&M,missed,Rod Melton Jr.,NA,TRUE,FALSE,Florida A&M,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,24,1,16:42,2202,2202,Evins Desir Offensive Rebound.,8,7,1,0,0.19641117353684015,0.5242594764832842,4,4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,Florida A&M,NA
401175732,2020-01-25,Howard,Florida A&M,25,1,16:38,2198,2198,Evins Desir made Jumper.,8,9,-1,4,0.16763053171350925,0.4756942538677578,4,4,-9.6,NA,NA,Florida A&M,made,Evins Desir,NA,FALSE,FALSE,Florida A&M,Howard,NA
