player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Locke,F,28,1,5,0,1,4,4,0,4,4,3,0,0,3,0,6,TRUE,2016-01-17,VMI,H
M. Smith,F,29,2,8,2,6,5,6,0,6,6,0,2,1,5,3,11,TRUE,2016-01-17,VMI,H
R.J. White,C,25,7,9,0,0,0,0,3,5,8,2,0,1,1,3,14,TRUE,2016-01-17,VMI,H
D. Baldwin,G,35,5,5,1,1,4,5,0,5,5,5,0,2,3,2,15,TRUE,2016-01-17,VMI,H
F. Alonso,G,32,9,11,4,6,2,2,0,2,2,7,0,0,1,3,24,TRUE,2016-01-17,VMI,H
J. Mofford,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2016-01-17,VMI,H
G. Collins,F,7,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,FALSE,2016-01-17,VMI,H
L. Burgess,C,13,1,3,0,0,0,0,1,3,4,1,1,1,0,0,2,FALSE,2016-01-17,VMI,H
M. Adams,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2016-01-17,VMI,H
A. Lamot,G,28,4,7,3,6,2,2,1,5,6,0,0,0,0,3,13,FALSE,2016-01-17,VMI,H
TEAM,NA,NA,29,50,10,22,17,19,6,32,38,18,3,5,13,14,85,FALSE,2016-01-17,VMI,H
