player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Kimasa,F,16,2,7,0,0,0,0,1,1,2,0,0,1,1,0,4,TRUE,2017-12-30,Hampton,H
X. McDaniel Jr.,G,20,1,4,0,0,3,6,2,4,6,1,0,3,2,1,5,TRUE,2017-12-30,Hampton,H
G. Bowie II,G,18,4,10,1,4,0,0,0,3,3,0,1,0,1,2,9,TRUE,2017-12-30,Hampton,H
J. Levi,G,22,0,2,0,1,2,2,1,3,4,2,0,0,1,2,2,TRUE,2017-12-30,Hampton,H
N. Dixon,G,29,7,14,2,5,5,6,0,3,3,3,2,0,0,0,21,TRUE,2017-12-30,Hampton,H
L. Varner II,F,10,1,5,0,1,1,3,2,2,4,1,0,0,1,0,3,FALSE,2017-12-30,Hampton,H
M. Hoffman,F,17,3,5,1,2,0,0,1,3,4,3,2,1,1,3,7,FALSE,2017-12-30,Hampton,H
A. Rwabigwi,F,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2017-12-30,Hampton,H
T. Winn III,F,14,3,11,2,3,4,6,2,3,5,0,0,1,1,1,12,FALSE,2017-12-30,Hampton,H
J. Crnogorac,C,7,1,2,0,0,0,0,2,0,2,0,1,1,2,1,2,FALSE,2017-12-30,Hampton,H
M. McDonald,G,20,2,6,2,3,2,2,3,3,6,4,3,0,0,2,8,FALSE,2017-12-30,Hampton,H
L. Stallworth,G,22,2,6,0,3,3,3,1,6,7,6,0,0,1,2,7,FALSE,2017-12-30,Hampton,H
TEAM,NA,NA,26,72,8,22,20,28,15,34,49,20,9,7,13,15,80,FALSE,2017-12-30,Hampton,H
