player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Sampson,F,22,6,10,0,3,3,3,0,1,1,1,1,2,1,0,15,TRUE,2022-01-24,Grambling,A
S. Williams,G,35,1,7,0,3,0,0,0,1,1,6,1,0,2,0,2,TRUE,2022-01-24,Grambling,A
B. Harris,G,21,1,2,0,1,0,0,0,4,4,2,0,2,0,1,2,TRUE,2022-01-24,Grambling,A
K. Milton,G,21,4,7,0,3,0,3,1,0,1,1,0,1,3,4,8,TRUE,2022-01-24,Grambling,A
D. Morris,G,35,9,12,1,2,3,5,1,2,3,0,1,0,3,4,22,TRUE,2022-01-24,Grambling,A
O. Parchman,F,16,2,2,0,0,0,0,1,3,4,2,0,1,0,1,4,FALSE,2022-01-24,Grambling,A
B. Brown,G,28,3,9,0,3,1,2,1,7,8,4,1,0,4,3,7,FALSE,2022-01-24,Grambling,A
T. Doolittle,G,21,2,5,1,3,0,0,0,2,2,0,1,0,0,1,5,FALSE,2022-01-24,Grambling,A
K. Stokes,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2022-01-24,Grambling,A
TEAM,NA,NA,28,54,2,18,7,13,5,21,26,16,5,6,13,14,65,FALSE,2022-01-24,Grambling,A
