player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Boatwright,F,33,7,14,3,5,4,4,3,8,11,3,0,1,2,0,21,TRUE,2017-12-14,Santa Clara,H
C. Metu,F,30,9,16,0,1,2,2,4,7,11,1,0,3,2,2,20,TRUE,2017-12-14,Santa Clara,H
N. Rakocevic,F,18,6,9,0,0,4,7,6,4,10,1,0,2,1,5,16,TRUE,2017-12-14,Santa Clara,H
J. Mathews,G,28,2,5,2,3,0,0,1,4,5,2,0,1,1,3,6,TRUE,2017-12-14,Santa Clara,H
J. McLaughlin,G,33,3,8,1,3,2,2,1,3,4,10,2,2,2,0,9,TRUE,2017-12-14,Santa Clara,H
V. Uyaelunmo,C,3,1,2,0,0,2,4,0,1,1,1,0,0,0,1,4,FALSE,2017-12-14,Santa Clara,H
K. Karis,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2017-12-14,Santa Clara,H
J. Usher,G,10,0,0,0,0,0,0,0,2,2,1,0,0,2,1,0,FALSE,2017-12-14,Santa Clara,H
C. O'Bannon Jr.,G,11,1,2,0,1,0,0,0,2,2,0,0,0,0,2,2,FALSE,2017-12-14,Santa Clara,H
E. Stewart,G,21,1,4,0,2,2,2,1,0,1,2,0,1,0,1,4,FALSE,2017-12-14,Santa Clara,H
S. Aaron,G,10,0,1,0,1,0,0,0,3,3,0,0,0,0,1,0,FALSE,2017-12-14,Santa Clara,H
TEAM,NA,NA,30,61,6,16,16,21,16,36,52,21,2,10,10,16,82,FALSE,2017-12-14,Santa Clara,H
