player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Travis,F,15,4,8,0,0,2,2,1,3,4,0,0,0,1,1,10,TRUE,2013-01-05,Rice,H
S. Chambers,G,34,4,9,2,5,4,4,0,4,4,10,3,0,6,2,14,TRUE,2013-01-05,Rice,H
C. Webster,G,32,2,5,1,2,2,2,1,1,2,2,0,1,0,2,7,TRUE,2013-01-05,Rice,H
L. Rivard,G,32,7,9,5,7,2,3,0,5,5,0,1,0,1,3,21,TRUE,2013-01-05,Rice,H
W. Saunders,G,33,8,9,0,0,5,5,0,1,1,4,3,0,4,2,21,TRUE,2013-01-05,Rice,H
S. Moundou-Missi,F,8,1,2,0,0,0,0,0,1,1,2,0,0,0,0,2,FALSE,2013-01-05,Rice,H
E. Cummins,F,3,0,0,0,0,1,2,0,1,1,0,0,0,0,1,1,FALSE,2013-01-05,Rice,H
M. Hall,F,3,1,1,0,0,0,0,0,1,1,0,0,1,1,0,2,FALSE,2013-01-05,Rice,H
K. Smith,C,13,4,4,0,0,3,5,0,3,3,0,0,3,4,1,11,FALSE,2013-01-05,Rice,H
A. Nesbitt,G,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-01-05,Rice,H
A. Okolie,G,19,0,0,0,0,3,4,1,5,6,2,0,0,0,1,3,FALSE,2013-01-05,Rice,H
TEAM,NA,NA,31,48,8,15,22,27,5,28,33,20,7,5,17,13,92,FALSE,2013-01-05,Rice,H
