player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. SheltonT,C,29,6,8,0,0,1,1,2,1,3,6,1,3,2,4,13,TRUE,2009-01-22,Pacific,A
W. Dipprey,G,14,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,TRUE,2009-01-22,Pacific,A
C. Thomas,G,33,3,9,2,4,5,5,1,2,3,3,2,0,4,2,13,TRUE,2009-01-22,Pacific,A
L. Keeler,G,32,7,11,4,5,7,7,0,5,5,0,0,0,2,1,25,TRUE,2009-01-22,Pacific,A
S. Lewis,G,28,4,11,2,5,2,3,2,6,8,1,1,0,0,2,12,TRUE,2009-01-22,Pacific,A
J. Lewis,F,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,2009-01-22,Pacific,A
D. Hanson,F,13,1,1,1,1,1,2,2,4,6,0,0,0,0,1,4,FALSE,2009-01-22,Pacific,A
R. Darling,F,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2009-01-22,Pacific,A
J. Manley,F,13,0,0,0,0,0,1,2,4,6,3,0,1,0,0,0,FALSE,2009-01-22,Pacific,A
J. Brown,G,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,FALSE,2009-01-22,Pacific,A
B. Henning,G,8,0,1,0,1,0,0,0,1,1,3,0,0,1,0,0,FALSE,2009-01-22,Pacific,A
C. Anderson,G,19,3,5,3,3,0,0,1,5,6,0,2,0,1,1,9,FALSE,2009-01-22,Pacific,A
TEAM,NA,NA,24,50,12,19,16,19,11,30,41,16,6,4,12,15,76,FALSE,2009-01-22,Pacific,A
