number,name,position,height,weight,class,hometown
0,Chris Jenkins,G/F,"6' 8""",200 lbs,SR,"Detroit, MI"
1,Corey Allen,G,"6' 3""",214 lbs,FR,"Ypsilanti, MI"
2,Patrick Robinson Jr.,G,"5' 11""",170 lbs,SR,"Brampton, ON"
4,DeShawndre Black,G,"6' 2""",189 lbs,JR,"Westland, MI"
5,Matthew Grant,G,"6' 0""",177 lbs,SR,"Los Angeles, CA"
10,Kameron Chatman,G/F,"6' 9""",225 lbs,JR,"Portland, OR"
11,Jarod Williams,G,"6' 3""",220 lbs,SR,"Danville, VA"
12,Malik Eichler,F/C,"7' 0""",233 lbs,FR,"Berlin, Germany"
13,Cole Long,F,"6' 8""",206 lbs,FR,"Orangeville, ON"
15,Aaron Foster-Smith,F,"6' 7""",236 lbs,SO,"Taylor, MI"
20,Jacob Joubert,G,"6' 2""",190 lbs,FR,"Farmington Hills, MI"
21,Jaleel Hogan,F,"6' 7""",260 lbs,JR,"Saginaw, MI"
23,Josh McFolley,G,"6' 1""",172 lbs,SO,"Detroit, MI"
25,Gerald Blackshear Jr.,F,"6' 8""",226 lbs,SO,"Detroit, MI"
32,Isaiah Jones,F/C,"6' 11""",235 lbs,JR,"Antelope, CA"
55,Ed Carter III,G,"6' 1""",174 lbs,FR,"Detroit, MI"
