number,name,position,height,weight,class,hometown
0,Kimani Jackson,F,"6' 8""",220 lbs,JR,"Arlington, TX"
1,Devocio Butler,G,"6' 5""",205 lbs,JR,"Atlanta, GA"
2,Emmanuel Omogbo,F,"6' 8""",210 lbs,SR,"Hyattsville, MD"
3,Gian Clavell,G,"6' 4""",190 lbs,SR,"Caguas, Puerto Rico"
4,Kevin Little,G,"6' 0""",160 lbs,JR,"Wyandanch, NY"
5,Kevin Dorsey,G,"6' 0""",175 lbs,FR,"Waldorf, MD"
10,Che Bob,F,"6' 6""",220 lbs,JR,"Charlotte, NC"
11,Prentiss Nixon,G,"6' 2""",185 lbs,SO,"Bolingbrook, IL"
12,Alex Tarkanian,G,"5' 11""",165 lbs,FR,"Las Vegas, NV"
12,Juan Sabino,G,"5' 11""",170 lbs,FR,NA
13,Lorenzo Jenkins,G,"6' 7""",210 lbs,SO,"Naples, FL"
14,Robbie Berwick,G,"6' 4""",195 lbs,JR,"Atascadero, CA"
15,Anthony Bonner,G,"6' 3""",180 lbs,FR,"Lawrence, KS"
22,J.D. Paige,G,"6' 3""",165 lbs,SO,"Denver, CO"
32,Nico Carvacho,F/C,"6' 11""",240 lbs,SO,"Frisco, TX"
33,Braden Koelliker,F/C,"6' 9""",220 lbs,SO,"Kaysville, UT"
