number,name,position,height,weight,class,hometown
0,Rasool Hinson,G,"6' 3""",180 lbs,FR,"Camden, NJ"
1,Chas Brown,F,"6' 8""",240 lbs,SR,"Baltimore, MD"
2,Juwan Davenport,G,"6' 3""",150 lbs,FR,"Charlotte, NC"
3,Joshua Treadwell,G/F,"6' 5""",213 lbs,SR,"Newark, NJ"
4,Tre' Thomas,G,"6' 3""",180 lbs,JR,"Largo, MD"
11,Izais Hicks,F,"6' 8""",200 lbs,SR,"Staten Island, NY"
13,Dejuan Clayton,G,"6' 2""",175 lbs,FR,"Bowie, MD"
15,Blake Simpson,F,"6' 7""",230 lbs,JR,"Cincinnati, OH"
21,Lucian Brownlee,G,"6' 2""",165 lbs,SO,"Lawnside, NJ"
22,Keith Shivers,G,"6' 4""",195 lbs,SR,"Upper Marlboro, MD"
23,Joseph Gripper,G,"6' 2""",175 lbs,SR,"Philadelphia, PA"
25,Terry Harris Jr.,F,"6' 8""",205 lbs,SR,"Baltimore, MD"
35,Mufaro Murinda,F,"6' 7""",195 lbs,SR,"Pomona, CA"
