number,name,position,height,weight,class,hometown
0,Dylan Gollihar,C,"7' 0""",204 lbs,FR,"Richardson, TX"
1,Nick Gorski,F,"6' 9""",242 lbs,SR,"Richmond, VA"
2,Andre Walker,G,"6' 0""",170 lbs,JR,"Westbury, NY"
4,Nevell Provo,G,"6' 0""",186 lbs,SO,"North Preston, ON"
5,KaVaughn Scott,F,"6' 7""",220 lbs,FR,"Irvine, CA"
10,Andrew Kostecka,G,"6' 3""",179 lbs,FR,"Germantown, MD"
12,Austin Harriott,G,"6' 4""",213 lbs,FR,"Philadelphia, PA"
14,Chuck Champion,G,"6' 3""",175 lbs,FR,"Philadelphia, PA"
15,Sam Norton,G,"6' 2""",180 lbs,SO,"Collegeville, PA"
20,Matt Staubi,G,"5' 8""",152 lbs,JR,"Rye, NY"
21,Jarred Jones,F,"6' 6""",205 lbs,SR,"Havre de Grace, MD"
22,Cam Gregory,F,"6' 8""",214 lbs,JR,"Waldorf, MD"
25,James Fives,G,"6' 6""",196 lbs,SO,"Scranton, PA"
35,Chancellor Barnard,F,"6' 4""",187 lbs,JR,"Columbia, MD"
41,Ian Langendoerfer,G,"6' 5""",210 lbs,FR,"Honesdale, PA"
