number,name,position,height,weight,class,hometown
0,Kasey Hill,G,"6' 1""",175 lbs,SR,"Umatilla, FL"
1,Devin Robinson,F,"6' 8""",200 lbs,JR,"Chesterfield, VA"
2,Eric Hester,G,"6' 3""",167 lbs,FR,"Clearwater, FL"
3,Jalen Hudson,G,"6' 6""",190 lbs,JR,"Richmond, VA"
5,KeVaughn Allen,G,"6' 2""",183 lbs,SO,"Little Rock, AR"
11,Chris Chiozza,G,"6' 0""",176 lbs,JR,"Memphis, TN"
12,Gorjok Gak,F/C,"6' 11""",231 lbs,FR,"Sydney, Australia"
13,Kevarrius Hayes,F/C,"6' 9""",218 lbs,SO,"Live Oak, FL"
15,John Egbunu,C,"6' 11""",255 lbs,JR,"Bauchi, Nigeria"
21,Dontay Bassett,F,"6' 9""",222 lbs,FR,"Oakland, CA"
23,Justin Leon,F,"6' 8""",206 lbs,SR,"Conway, AR"
24,Canyon Barry,G,"6' 6""",215 lbs,SR,"Colorado Springs, CO"
25,Keith Stone,F,"6' 8""",240 lbs,FR,"Deerfield Beach, FL"
32,Schuyler Rimmer,C,"6' 10""",249 lbs,SR,"Orlando, FL"
